../data/rgb/classification/CuNi1/Seca/IMG_20230707_174044.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_184936.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_174038.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_191734.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_191909.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_164432.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_162326.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_174328.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_185130.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_164435.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_185227.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_180738.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_162506.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_162043.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_170625.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_174202.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_191619.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_184938.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_180743.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_162425.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_173613.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_171251.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_173702.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_164227.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_185054.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_170856.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_161853.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_162155.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_164220.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_174313.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_170909.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_191708.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_164137.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_180542.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_181015.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_171050.jpg,Seca
../data/rgb/classification/CuNi1/Seca/IMG_20230707_180703.jpg,Seca
